"pointID","scenario","year","mat","map","gsp","mtcm","mmin","mtwm","mmax","sday","ffp","dd5","gsdd5","d100","dd0","smrpb","smrsprpb","mukey","SP_PA","SP_IV","SA_PA","SA_IV","LL_PA","LL_IV","PD_PA","PD_IV","LP_PA","LP_IV","SI","SISP","r_SDI"
4,"CGCM3_B1",2060,17.3,1191,662,5.3,-1,27.5,33.3,85,230,4593,4030,43,11,1.18,1.46,"811253",0.32,2.96514899534171,0.27,1.90233564928693,0.5,10.8426700480852,0.565,0.478850734153284,0.65,40.4001229843962,79.0943380952381,"PIPA2",0.896101876612754
4,"CGCM3_B1",2090,17.6,1296,715,6.4,0.1,27.9,33.4,84,230,4681,4088,41,4,1.31,1.41,"811253",0.245,3.71357703771302,0.36,2.49232147202386,0.715,14.5914626745783,0.56,1.97303769253528,0.785,42.3954814529203,76.7340047619047,"PIPA2",0.942542162300335
4,"GFDLCM21_A2",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811253",0.12,0,0.375,0.829378666674187,0.98,28.5194141022717,0.74,0.30084872239421,0.88,25.7607941128101,76.6687,"PIPA2",1
4,"GFDLCM21_A2",2030,16.9,1363,775,5.5,-1,26.8,32.6,87,230,4439,3874,47,8,1.28,1.56,"811253",0.175,0.996321363745095,0.335,2.69280395500775,0.75,11.6758025216271,0.58,3.23970047275658,0.805,39.8246230490108,76.4179619047619,"PIPA2",0.945665365043506
4,"GFDLCM21_A2",2060,17.7,1340,776,5.5,-0.9,28.3,34,81,243,4738,4234,48,7,1.5,1.81,"811253",0.275,6.73126133055309,0.375,10.6903279842462,0.35,20.7930008808629,0.455,13.2383989528318,0.6,45.0642551079655,74.8060047619047,"PIPA2",0.866778696943753
4,"GFDLCM21_A2",2090,20.1,1381,766,8.6,2.2,31.1,37.2,66,261,5561,5054,25,1,1.35,1.76,"811253",0.32,4.96251267209015,0.38,25.3013285554956,0.335,25.9337977949419,0.35,8.96515893707064,0.55,45.8535169914706,82.0932666666667,"PIPA2",0.839973692574531
4,"GFDLCM21_B1",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811253",0.12,0,0.375,0.829378666674187,0.98,28.5194141022717,0.74,0.30084872239421,0.88,25.7607941128101,76.6687,"PIPA2",1
4,"GFDLCM21_B1",2030,16.8,1330,724,6.4,0.1,27.3,33.4,86,227,4374,3791,42,5,1.22,1.56,"811253",0.225,2.1515967257423,0.375,3.17666657844769,0.845,11.7685751540482,0.73,0.888244329470484,0.79,41.6157044000061,75.1767,"PIPA2",0.96291144282156
4,"GFDLCM21_B1",2060,17.2,1352,781,5.4,-0.8,27.5,33.4,86,232,4561,3978,47,8,1.4,1.89,"811253",0.205,4.97346301733004,0.345,8.59924448462171,0.495,14.2160392427412,0.5,9.31290632206274,0.705,40.8630454295452,72.7135047619048,"PIPA2",0.908202880492897
4,"GFDLCM21_B1",2090,18,1400,786,5.2,-1.3,27.8,33.8,77,249,4801,4207,41,9,1.43,1.8,"811253",0.285,7.73811392357046,0.3,10.851031481326,0.415,18.977689144087,0.43,13.1014081919217,0.605,43.9117447948562,75.2544380952381,"PIPA2",0.865111462945239
4,"HADCM3_A2",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811253",0.12,0,0.375,0.829378666674187,0.98,28.5194141022717,0.74,0.30084872239421,0.88,25.7607941128101,76.6687,"PIPA2",1
4,"HADCM3_A2",2030,17.3,1199,602,5.6,-0.8,28.2,34.9,86,228,4582,4049,45,7,1.12,1.36,"811253",0.42,8.15133737176767,0.27,0.448051766956703,0.23,4.75974718611476,0.25,0.0575002743865138,0.65,35.5825887112766,80.4133380952381,"PIPA2",0.887049313021102
4,"HADCM3_A2",2060,18.2,1310,690,5.4,-1.1,29.6,36.1,79,248,4903,4489,47,9,1.34,1.39,"811253",0.38,7.19208525410875,0.225,0.752538032806699,0.22,6.86846499285154,0.225,5.22267709843937,0.48,41.6527592889852,81.9610047619047,"PIPA2",0.785703218757082
4,"HADCM3_A2",2090,20.3,1389,778,7,0.4,32.1,38.8,65,261,5642,5230,35,1,1.6,2.1,"811253",0.36,9.62945744816026,0.385,15.324795126657,0.335,24.6059249553117,0.365,17.3437083057212,0.43,47.3509153545426,79.6388380952381,"PIPA2",0.791096050404933
4,"HADCM3_B2",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811253",0.12,0,0.375,0.829378666674187,0.98,28.5194141022717,0.74,0.30084872239421,0.88,25.7607941128101,76.6687,"PIPA2",1
4,"HADCM3_B2",2030,17.1,1192,659,4.9,-1.5,28.2,34.2,87,229,4523,4003,48,16,1.16,1.43,"811253",0.415,4.61238507838957,0.175,4.47951131246314,0.24,6.24562183287058,0.305,0.226125327441608,0.435,29.0790660654045,77.4974714285714,"PIPA2",0.774197452793533
4,"HADCM3_B2",2060,17.6,1349,770,7.1,0.3,28.3,34.4,85,235,4683,4065,37,2,1.48,1.74,"811253",0.185,2.5308511776416,0.355,3.87691628478466,0.55,20.7494738829507,0.535,11.7450140348479,0.7,36.7523281064839,74.1294047619048,"PIPA2",0.90575048002901
4,"HADCM3_B2",2090,18.8,1334,738,5.4,-1.4,29.8,35.9,70,258,5134,4707,41,8,1.42,1.58,"811253",0.35,10.7200667672975,0.295,7.10678058476339,0.295,17.9079810572064,0.4,11.6133650686437,0.415,47.0178420059367,78.7572047619047,"PIPA2",0.778400897121137
5,"CGCM3_A1B",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
5,"CGCM3_A1B",2030,16.8,1259,691,4.4,-1.6,27.1,32.7,87,233,4425,3898,56,16,1.24,1.59,"811310",0.23,2.33993829888255,0.185,3.44385988262372,0.43,4.81649537818635,0.47,1.83721292780884,0.61,44.5911091708333,74.9724380952381,"PIPA2",0.871828509481614
5,"CGCM3_A1B",2060,18.2,1229,637,6.2,0.1,28.3,34.3,77,246,4882,4328,38,4,1.22,1.59,"811310",0.425,6.55596106031904,0.31,1.60358427231259,0.265,4.81760853279925,0.365,2.35938733617319,0.62,46.5332309274012,81.5917047619048,"PIPA2",0.895012357231409
5,"CGCM3_A1B",2090,18.6,1316,690,5.7,-0.4,29,35.1,75,251,5034,4554,41,6,1.25,1.66,"811310",0.41,6.68970216234172,0.27,3.41213031005395,0.315,8.28500318286257,0.35,10.1172554471796,0.465,49.334009569521,80.7459714285714,"PIPA2",0.815316937223949
5,"CGCM3_A2",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
5,"CGCM3_A2",2030,17.3,1191,654,5,-1.1,27.4,33.7,85,232,4586,4003,51,11,1.36,1.71,"811310",0.225,1.61112803828259,0.215,1.50443217647863,0.315,2.26973982520523,0.475,5.77018100903347,0.63,41.0051492907376,78.8186380952381,"PIPA2",0.882979470004283
5,"CGCM3_A2",2060,17.8,1278,669,5.6,-0.5,28.6,34.8,82,240,4770,4258,44,8,1.28,1.76,"811310",0.315,5.43338317546872,0.245,5.56175804773304,0.305,5.87473403133909,0.315,8.70404902878168,0.6,49.4850624799043,81.3173047619047,"PIPA2",0.865449136264831
5,"CGCM3_A2",2090,19.9,1181,655,7,1,30.2,36.4,60,271,5491,5069,34,1,1.37,2,"811310",0.36,4.54200157394516,0.26,10.7668636885018,0.16,11.7251865241204,0.315,9.59621805449808,0.44,41.4268910682718,80.0288333333333,"PIPA2",0.78428483301327
5,"CGCM3_B1",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
5,"CGCM3_B1",2030,16.9,1176,643,3.8,-2.6,27.2,33.4,88,225,4476,3908,57,20,1.49,1.99,"811310",0.28,3.88411388165098,0.14,7.05164214795638,0.13,2.72615649499048,0.27,7.41161358343112,0.35,29.5786798394674,76.9517047619047,"PIPA2",0.690905524377853
5,"CGCM3_B1",2060,17.3,1191,662,5.3,-1,27.5,33.3,85,230,4596,4030,42,11,1.18,1.46,"811310",0.305,1.88166052084815,0.215,1.25100034060906,0.39,4.16288157314856,0.56,0.602657486861418,0.655,40.2990398761528,77.8970380952381,"PIPA2",0.909082957913113
5,"CGCM3_B1",2090,17.6,1296,715,6.4,0.1,27.8,33.4,84,230,4678,4085,41,4,1.31,1.41,"811310",0.25,2.62910258505525,0.285,1.33698573010794,0.625,8.55966585992146,0.58,2.25451294220535,0.825,46.9301431911699,76.6319285714285,"PIPA2",0.975498480813593
5,"GFDLCM21_A2",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
5,"GFDLCM21_A2",2030,16.9,1364,775,5.5,-1,26.8,32.6,87,230,4439,3874,47,8,1.28,1.56,"811310",0.135,1.17645545647867,0.165,1.09822668466339,0.55,4.72952109544709,0.61,2.91800656952348,0.805,43.5817897930993,74.9309285714286,"PIPA2",0.962520111697914
5,"GFDLCM21_A2",2060,17.7,1340,776,5.5,-0.9,28.3,34,81,243,4738,4234,48,7,1.5,1.81,"811310",0.24,6.30822329961156,0.23,6.92440185101936,0.275,18.2696881024271,0.455,12.7325371434837,0.56,44.2703731989033,73.9011714285714,"PIPA2",0.847543138143685
5,"GFDLCM21_A2",2090,20.1,1381,765,8.6,2.2,31.1,37.2,66,261,5561,5054,25,1,1.35,1.75,"811310",0.31,5.04426552598572,0.34,23.5113405791504,0.325,20.1263610246576,0.36,8.63287315863926,0.525,47.0227469676373,83.2670333333334,"PIPA2",0.837048908041459
5,"GFDLCM21_B1",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
5,"GFDLCM21_B1",2030,16.8,1331,724,6.4,0.1,27.3,33.4,86,227,4374,3791,42,5,1.22,1.56,"811310",0.185,1.40379301243379,0.23,1.81609343906971,0.685,3.78696862896055,0.78,1.10643478033047,0.81,46.8282969473729,74.4766047619047,"PIPA2",0.970390059255185
5,"GFDLCM21_B1",2060,17.2,1354,781,5.4,-0.8,27.5,33.4,86,232,4561,3978,47,8,1.4,1.89,"811310",0.2,4.48618274258111,0.175,4.68418469607278,0.35,9.78808515315412,0.5,8.38694633294272,0.68,44.8322656287543,71.661138095238,"PIPA2",0.905979397392984
5,"GFDLCM21_B1",2090,18,1400,786,5.2,-1.3,27.8,33.8,77,249,4801,4207,41,9,1.43,1.8,"811310",0.275,7.80000788948204,0.225,8.42491938643727,0.345,20.0717388156332,0.44,12.7321323176392,0.57,47.4711958810689,74.4964047619047,"PIPA2",0.856178700422195
5,"HADCM3_A2",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
5,"HADCM3_A2",2030,17.3,1200,603,5.6,-0.8,28.2,34.9,86,228,4582,4049,45,7,1.12,1.36,"811310",0.475,6.01152449739207,0.225,0.492299447432508,0.165,1.21866358115206,0.195,0.0575002743865138,0.62,35.1577160421021,79.8770714285715,"PIPA2",0.883702173608571
5,"HADCM3_A2",2060,18.2,1311,691,5.4,-1.1,29.6,36.1,79,248,4903,4489,47,9,1.34,1.39,"811310",0.38,7.40603027207579,0.19,0.712894971693181,0.19,5.04832135325828,0.21,5.53304998152187,0.45,43.7946379635437,81.5571380952381,"PIPA2",0.772878825695041
5,"HADCM3_A2",2090,20.3,1389,778,7,0.4,32.1,38.8,65,261,5638,5227,35,1,1.6,2.1,"811310",0.365,9.57386647665199,0.33,13.3732801129825,0.305,21.7188181577591,0.355,17.4429809623658,0.435,46.741373878436,79.3662047619048,"PIPA2",0.799128146781285
5,"HADCM3_B2",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
5,"HADCM3_B2",2030,17.1,1193,660,4.9,-1.5,28.2,34.1,87,229,4523,4003,48,16,1.16,1.43,"811310",0.375,3.48750084686364,0.135,1.95773802568976,0.175,1.01652535251303,0.295,0.271348961790816,0.47,30.8349356283809,77.3785714285714,"PIPA2",0.78966085254124
5,"HADCM3_B2",2060,17.6,1352,772,7.1,0.3,28.3,34.4,85,235,4683,4065,37,2,1.48,1.74,"811310",0.205,2.59402689615401,0.235,1.31409257613689,0.48,17.5571706860995,0.565,13.2070514555462,0.73,43.9047515971607,73.8126952380952,"PIPA2",0.934019933073252
5,"HADCM3_B2",2090,18.8,1336,739,5.4,-1.4,29.8,35.9,70,258,5134,4707,41,8,1.42,1.59,"811310",0.325,10.9668168706846,0.24,6.39536544871268,0.28,15.1297458038014,0.4,11.2756984534191,0.43,46.859967765734,78.4190380952381,"PIPA2",0.78784358843774
6,"CGCM3_A1B",1990,15.6,1212,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811312",0.255,0.594060459345653,0.29,1.01959386806402,0.87,12.6202972758724,0.775,0.41195462254477,0.85,29.4634820564782,69.6486,"PIPA2",1
6,"CGCM3_A1B",2030,16.8,1259,691,4.4,-1.6,27.1,32.7,87,233,4425,3898,56,16,1.24,1.59,"811312",0.255,3.02828904561847,0.175,4.0362984950289,0.435,8.82358336623338,0.44,1.94757544003872,0.605,40.9189710383809,75.4238333333333,"PIPA2",0.878642711552862
6,"CGCM3_A1B",2060,18.2,1229,637,6.2,0.1,28.3,34.3,76,246,4882,4335,38,4,1.22,1.59,"811312",0.435,7.30213262889951,0.275,1.92803667532215,0.285,5.15449748130755,0.375,2.12086611585543,0.625,50.2687772800649,80.8197,"PIPA2",0.907528959167907
6,"CGCM3_A1B",2090,18.6,1316,690,5.7,-0.4,29,35.1,75,251,5034,4554,41,6,1.25,1.66,"811312",0.43,7.58243299556336,0.25,2.9901885258303,0.315,11.0972458696201,0.34,10.2500313762575,0.47,47.7071304338906,79.9851333333333,"PIPA2",0.826892219022301
6,"CGCM3_A2",1990,15.6,1212,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811312",0.255,0.594060459345653,0.29,1.01959386806402,0.87,12.6202972758724,0.775,0.41195462254477,0.85,29.4634820564782,69.6486,"PIPA2",1
6,"CGCM3_A2",2030,17.3,1191,654,5,-1.1,27.4,33.7,85,232,4586,4003,51,11,1.36,1.71,"811312",0.275,2.23934426067046,0.2,1.21445479549942,0.335,3.71689024729352,0.47,4.58307835710196,0.605,41.1429257114831,79.0404333333333,"PIPA2",0.884505340312552
6,"CGCM3_A2",2060,17.8,1278,669,5.6,-0.5,28.6,34.8,82,240,4770,4258,44,8,1.28,1.76,"811312",0.31,7.02766115240923,0.23,5.05406091359382,0.29,7.57943810611859,0.315,8.53781705176957,0.59,47.5672793172369,81.0989666666666,"PIPA2",0.867932118183627
6,"CGCM3_A2",2090,19.9,1181,655,7,1,30.2,36.4,60,271,5491,5069,34,1,1.37,2,"811312",0.385,5.00867387793822,0.285,11.7321924737463,0.165,13.9654583244687,0.295,8.71797295422825,0.435,40.8198140421168,80.5433333333333,"PIPA2",0.794128790179035
6,"CGCM3_B1",1990,15.6,1212,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811312",0.255,0.594060459345653,0.29,1.01959386806402,0.87,12.6202972758724,0.775,0.41195462254477,0.85,29.4634820564782,69.6486,"PIPA2",1
6,"CGCM3_B1",2030,16.9,1175,642,3.8,-2.6,27.2,33.4,88,225,4476,3908,57,20,1.5,2.01,"811312",0.295,4.85365191180953,0.125,7.51005284794885,0.12,2.98404325285355,0.26,6.44219444139329,0.35,29.3192338550669,78.5450666666666,"PIPA2",0.696547539203475
6,"CGCM3_B1",2060,17.3,1191,662,5.3,-1,27.5,33.3,85,230,4596,4030,42,11,1.18,1.46,"811312",0.325,2.66971537801438,0.205,0.913514214999359,0.4,5.51190668407174,0.565,0.60171381573801,0.65,39.8652683373789,77.9367,"PIPA2",0.918416957513763
6,"CGCM3_B1",2090,17.6,1296,715,6.4,0.1,27.8,33.4,84,230,4678,4085,41,4,1.31,1.41,"811312",0.26,3.7284641240155,0.325,1.27172949476209,0.67,7.07068291430166,0.545,2.49090796085879,0.835,42.8741932429069,75.9664,"PIPA2",0.988082641255698
6,"GFDLCM21_A2",1990,15.6,1212,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811312",0.255,0.594060459345653,0.29,1.01959386806402,0.87,12.6202972758724,0.775,0.41195462254477,0.85,29.4634820564782,69.6486,"PIPA2",1
6,"GFDLCM21_A2",2030,16.9,1363,774,5.5,-1,26.8,32.6,87,230,4442,3877,47,8,1.28,1.56,"811312",0.16,1.59043846502634,0.22,1.07759113034164,0.605,7.32725393366349,0.55,2.97301104152096,0.77,41.9808868358294,75.0762238095238,"PIPA2",0.954808450590837
6,"GFDLCM21_A2",2060,17.7,1340,776,5.5,-0.9,28.3,34,81,243,4738,4234,48,7,1.5,1.81,"811312",0.26,7.62368803373081,0.275,7.21373650790645,0.285,16.2198940375495,0.44,12.8098240418218,0.545,44.0198608058546,74.8088999999999,"PIPA2",0.853023005288367
6,"GFDLCM21_A2",2090,20.1,1381,765,8.6,2.2,31.1,37.2,66,261,5561,5054,25,1,1.35,1.75,"811312",0.315,5.58492143712666,0.38,23.0474797888363,0.29,23.7682788800832,0.32,8.01255019718724,0.54,48.1385935433025,83.2263,"PIPA2",0.852058352594651
6,"GFDLCM21_B1",1990,15.6,1212,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811312",0.255,0.594060459345653,0.29,1.01959386806402,0.87,12.6202972758724,0.775,0.41195462254477,0.85,29.4634820564782,69.6486,"PIPA2",1
6,"GFDLCM21_B1",2030,16.8,1330,723,6.4,0.1,27.3,33.4,86,227,4374,3791,42,5,1.22,1.57,"811312",0.225,2.06380953254746,0.25,1.26681846612415,0.725,6.23678178023697,0.72,0.550991867746473,0.82,43.9391956265595,74.0548952380952,"PIPA2",0.983908157851217
6,"GFDLCM21_B1",2060,17.2,1354,781,5.4,-0.8,27.5,33.4,86,232,4561,3978,47,8,1.4,1.89,"811312",0.21,5.1599617990403,0.23,5.2303194094911,0.375,9.75495909503443,0.48,8.66359451774898,0.67,45.2035157558349,72.7593333333333,"PIPA2",0.911876174569985
6,"GFDLCM21_B1",2090,18,1399,785,5.2,-1.3,27.8,33.8,77,249,4801,4207,41,9,1.43,1.79,"811312",0.29,9.28528563965657,0.225,7.73707512156919,0.335,18.0983327905204,0.41,12.7897658099682,0.605,46.0845460398329,75.1379666666666,"PIPA2",0.882202984022975
6,"HADCM3_A2",1990,15.6,1212,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811312",0.255,0.594060459345653,0.29,1.01959386806402,0.87,12.6202972758724,0.775,0.41195462254477,0.85,29.4634820564782,69.6486,"PIPA2",1
6,"HADCM3_A2",2030,17.3,1200,603,5.6,-0.8,28.2,34.9,86,228,4582,4049,45,7,1.12,1.36,"811312",0.505,7.94484204235163,0.23,0.114992095721909,0.17,1.87267036111241,0.23,0.0226118171746042,0.64,34.4262347148294,79.8616666666667,"PIPA2",0.910994656463371
6,"HADCM3_A2",2060,18.2,1311,691,5.4,-1.1,29.6,36.1,79,248,4903,4489,47,9,1.34,1.39,"811312",0.375,7.97893067683963,0.18,0.535059010117695,0.185,7.39597356354037,0.235,5.75074488525618,0.45,43.5381963601185,81.3081,"PIPA2",0.782808605702934
6,"HADCM3_A2",2090,20.3,1389,778,7,0.4,32.1,38.8,65,261,5642,5230,35,1,1.6,2.1,"811312",0.36,9.65864419985439,0.315,14.1071696437359,0.265,24.0821967500716,0.345,16.751074948692,0.41,47.0480358012076,80.0364666666666,"PIPA2",0.790654209722228
6,"HADCM3_B2",1990,15.6,1212,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811312",0.255,0.594060459345653,0.29,1.01959386806402,0.87,12.6202972758724,0.775,0.41195462254477,0.85,29.4634820564782,69.6486,"PIPA2",1
6,"HADCM3_B2",2030,17.1,1193,660,4.9,-1.5,28.2,34.1,87,229,4523,4003,48,16,1.16,1.43,"811312",0.4,3.68834501821762,0.1,2.54108930892199,0.18,2.75666919062859,0.31,0.187321506830227,0.465,30.3744103231622,77.3191666666667,"PIPA2",0.798743194991918
6,"HADCM3_B2",2060,17.6,1352,772,7.1,0.3,28.3,34.4,85,235,4683,4065,37,2,1.48,1.74,"811312",0.205,3.72148387432821,0.24,0.906584985921461,0.465,16.1329549097079,0.535,12.9685445291485,0.715,43.4219999510298,74.5739333333333,"PIPA2",0.935847556857358
6,"HADCM3_B2",2090,18.8,1335,738,5.4,-1.4,29.8,35.9,70,258,5134,4707,41,8,1.42,1.58,"811312",0.365,11.601295301255,0.22,6.376705962133,0.28,17.3679216451578,0.375,11.6345612019286,0.39,47.4467566015504,78.5727,"PIPA2",0.777249915308176
7,"CGCM3_A1B",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
7,"CGCM3_A1B",2030,16.8,1259,691,4.4,-1.6,27.1,32.7,87,233,4421,3895,56,16,1.24,1.59,"811310",0.225,2.35265365733132,0.185,3.44385988262372,0.435,4.81649537818635,0.47,1.83721292780884,0.615,44.1611638382412,74.9652380952381,"PIPA2",0.873726698560178
7,"CGCM3_A1B",2060,18.2,1229,637,6.2,0.1,28.3,34.3,77,246,4882,4328,38,4,1.22,1.59,"811310",0.425,6.55596106031904,0.31,1.60358427231259,0.265,4.81760853279925,0.365,2.35938733617319,0.62,46.5332309274012,81.5917047619048,"PIPA2",0.895012357231409
7,"CGCM3_A1B",2090,18.6,1316,690,5.7,-0.4,29,35.1,74,251,5034,4562,41,6,1.25,1.66,"811310",0.405,6.68970216234172,0.27,3.41213031005395,0.315,8.31928304094654,0.355,10.0704106495992,0.46,50.084719057312,80.7459714285714,"PIPA2",0.812746323666977
7,"CGCM3_A2",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
7,"CGCM3_A2",2030,17.3,1192,654,5,-1.1,27.4,33.7,85,232,4586,4003,51,11,1.36,1.71,"811310",0.225,1.613228128454,0.215,1.50443217647863,0.31,2.26973982520523,0.475,5.71917155328915,0.625,41.0051492907376,78.8186380952381,"PIPA2",0.88043139113353
7,"CGCM3_A2",2060,17.8,1278,669,5.6,-0.5,28.6,34.8,82,240,4770,4258,44,8,1.28,1.76,"811310",0.315,5.43338317546872,0.245,5.56175804773304,0.305,5.87473403133909,0.315,8.70404902878168,0.6,49.4850624799043,81.3173047619047,"PIPA2",0.865449136264831
7,"CGCM3_A2",2090,19.9,1181,655,7,1,30.2,36.4,60,271,5491,5069,34,1,1.37,2,"811310",0.36,4.54200157394516,0.26,10.7668636885018,0.16,11.7251865241204,0.315,9.59621805449808,0.44,41.4268910682718,80.0288333333333,"PIPA2",0.78428483301327
7,"CGCM3_B1",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
7,"CGCM3_B1",2030,16.9,1175,642,3.8,-2.6,27.2,33.4,88,225,4476,3908,57,20,1.49,1.99,"811310",0.275,3.95626018115196,0.14,7.26127324841742,0.125,2.72615649499048,0.27,7.41161358343112,0.345,29.4919196661531,76.9517047619047,"PIPA2",0.686007522878273
7,"CGCM3_B1",2060,17.3,1191,662,5.3,-1,27.5,33.3,85,230,4593,4030,43,11,1.18,1.46,"811310",0.305,1.88166052084815,0.22,1.15530235037489,0.39,4.1272972556922,0.56,0.590380846824113,0.655,39.9336876257797,77.9573047619048,"PIPA2",0.909226767381034
7,"CGCM3_B1",2090,17.6,1296,715,6.4,0.1,27.8,33.4,84,230,4678,4085,41,4,1.31,1.41,"811310",0.25,2.62910258505525,0.285,1.33698573010794,0.625,8.55966585992146,0.58,2.25451294220535,0.825,46.9301431911699,76.6319285714285,"PIPA2",0.975498480813593
7,"GFDLCM21_A2",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
7,"GFDLCM21_A2",2030,16.9,1364,775,5.5,-1,26.8,32.6,87,230,4436,3871,47,8,1.28,1.56,"811310",0.135,1.17645545647867,0.165,1.09822668466339,0.55,4.72952109544709,0.61,2.63707048323744,0.805,43.0916697921333,74.9753619047619,"PIPA2",0.962520111697914
7,"GFDLCM21_A2",2060,17.7,1341,776,5.5,-0.9,28.3,34,81,243,4738,4234,48,7,1.5,1.81,"811310",0.24,6.30822329961156,0.235,6.92440185101936,0.275,18.2696881024271,0.45,12.7325371434837,0.56,44.2703731989033,73.9245047619047,"PIPA2",0.847338275313061
7,"GFDLCM21_A2",2090,20.1,1381,765,8.6,2.2,31.1,37.2,66,261,5561,5054,25,1,1.35,1.75,"811310",0.31,5.04426552598572,0.34,23.5113405791504,0.325,20.1263610246576,0.36,8.63287315863926,0.525,47.0227469676373,83.2670333333334,"PIPA2",0.837048908041459
7,"GFDLCM21_B1",1990,15.6,1212,655,4.3,-2,25.8,31.8,96,204,4005,3381,59,21,1.24,1.54,"811310",0.115,0.0305246516863648,0.31,0.434887894872588,0.92,8.18474419113642,0.885,1.03934256660802,0.865,26.6038838401385,67.8903000000001,"PIPA2",1
7,"GFDLCM21_B1",2030,16.8,1331,724,6.4,0.1,27.3,33.4,86,227,4374,3791,42,5,1.22,1.56,"811310",0.185,1.40379301243379,0.23,1.81609343906971,0.685,3.78696862896055,0.78,1.10643478033047,0.81,46.8282969473729,74.4766047619047,"PIPA2",0.970390059255185
7,"GFDLCM21_B1",2060,17.2,1354,781,5.4,-0.8,27.5,33.4,86,232,4561,3978,47,8,1.4,1.89,"811310",0.2,4.48618274258111,0.175,4.68418469607278,0.35,9.78808515315412,0.5,8.38694633294272,0.68,44.8322656287543,71.661138095238,"PIPA2",0.905979397392984
